level_0,index,datetime,total_real_power,reactive_power,voltage,current_intensity,kitchen,laundry_room,temp_control
23642,23642,2009-08-27 19:00:00,28.036,14.224,242.861,128.6,0.0,3.54,5.76
23643,23643,2009-08-27 20:00:00,48.592,17.898,242.6375,217.0,0.0,0.0,5.88
23644,23644,2009-08-27 21:00:00,59.794,15.11,241.76899999999998,254.4,0.0,3.12,6.36
23645,23645,2009-08-27 22:00:00,60.776,11.228,242.67516666666668,253.6,0.0,1.5,8.64
23646,23646,2009-08-27 23:00:00,30.76,7.704,244.80116666666666,131.8,0.0,0.6599999999999999,5.76
23647,23647,2009-08-28 00:00:00,38.074,13.268,242.413,166.2,0.0,4.4399999999999995,6.12
23648,23648,2009-08-28 01:00:00,27.666,7.362,242.32883333333334,119.2,0.0,0.12,5.7
23649,23649,2009-08-28 02:00:00,61.052,8.516,239.76933333333332,257.4,0.0,1.98,48.18
23650,23650,2009-08-28 03:00:00,19.372,10.604,240.5,90.8,0.0,2.46,5.88
23651,23651,2009-08-28 04:00:00,16.436,5.7620000000000005,240.647,73.8,0.0,0.0,5.88
23652,23652,2009-08-28 05:00:00,21.1,12.914,240.38433333333333,101.4,0.0,4.08,5.9399999999999995
23653,23653,2009-08-28 06:00:00,24.274,7.506,240.239,111.8,0.0,0.3,5.88
23654,23654,2009-08-28 07:00:00,46.296,9.112,239.75383333333332,200.0,0.8999999999999999,1.92,21.96
23655,23655,2009-08-28 08:00:00,109.408,11.698,238.09233333333336,460.2,25.98,2.46,68.7
23656,23656,2009-08-28 09:00:00,100.458,6.5840000000000005,238.00833333333333,423.8,29.040000000000003,0.0,60.06
23657,23657,2009-08-28 10:00:00,26.066,15.014,239.80883333333335,126.4,0.0,4.02,5.88
23658,23658,2009-08-28 11:00:00,28.54,8.9,240.38500000000002,127.6,8.76,0.12,5.94
23659,23659,2009-08-28 12:00:00,116.34,13.792,240.25616666666667,487.0,39.0,2.16,62.22
23660,23660,2009-08-28 13:00:00,55.812,11.756,240.3405,237.8,0.0,2.16,41.76
23661,23661,2009-08-28 14:00:00,17.228,8.012,242.71866666666668,79.0,0.0,0.0,5.88
23662,23662,2009-08-28 15:00:00,43.038,15.69,241.93833333333333,192.6,0.0,14.159999999999998,5.9399999999999995
23663,23663,2009-08-28 16:00:00,23.566,7.412,241.59616666666668,104.0,0.0,4.859999999999999,5.82
23664,23664,2009-08-28 17:00:00,25.592000000000002,11.774,242.20816666666667,117.8,0.0,3.42,5.819999999999999
23665,23665,2009-08-28 18:00:00,34.324,12.908,242.77983333333336,158.0,3.0,9.12,5.88
23666,23666,2009-08-28 19:00:00,18.284,8.148,242.31416666666667,82.4,0.0,0.72,5.82
23667,23667,2009-08-28 20:00:00,76.794,13.1,240.64399999999998,330.4,0.0,4.56,31.5
23668,23668,2009-08-28 21:00:00,131.006,5.328,238.65416666666667,546.6,0.0,0.24,20.82
23669,23669,2009-08-28 22:00:00,39.592,10.454,241.71933333333334,171.2,0.0,1.98,5.76
23670,23670,2009-08-28 23:00:00,18.524,11.276,243.48716666666667,90.60000000000001,0.0,2.2199999999999998,5.76
23671,23671,2009-08-29 00:00:00,16.98,7.914,240.2955,79.6,0.0,0.0,5.76
23672,23672,2009-08-29 01:00:00,19.946,12.702,240.9116666666667,97.8,0.0,4.14,6.0
23673,23673,2009-08-29 02:00:00,16.184,6.6899999999999995,241.54083333333335,75.2,0.0,0.0,5.88
23674,23674,2009-08-29 03:00:00,28.32,12.148,243.0495,126.4,0.0,2.58,5.82
23675,23675,2009-08-29 04:00:00,17.698,9.606,243.16816666666668,83.6,0.0,1.38,5.76
23676,23676,2009-08-29 05:00:00,17.483999999999998,9.044,243.04966666666667,82.4,0.0,0.84,5.64
23677,23677,2009-08-29 06:00:00,53.416,10.874,242.50216666666665,226.0,0.0,3.1799999999999997,40.44
23678,23678,2009-08-29 07:00:00,30.006,8.766,242.04016666666666,139.2,0.0,0.0,10.86
23679,23679,2009-08-29 08:00:00,24.06,12.948,241.263,115.8,0.0,3.48,5.58
23680,23680,2009-08-29 09:00:00,67.05,8.386000000000001,241.12800000000001,284.4,0.0,0.42,49.86
23681,23681,2009-08-29 10:00:00,31.922,18.53,241.819,153.0,0.0,1.8599999999999999,5.64
23682,23682,2009-08-29 11:00:00,66.572,10.052,239.024,288.4,0.0,23.279999999999998,22.8
23683,23683,2009-08-29 12:00:00,85.384,17.902,239.88816666666668,372.8,0.0,0.0,41.34
23684,23684,2009-08-29 13:00:00,101.554,19.222,240.09833333333333,429.4,0.0,4.2,69.24
23685,23685,2009-08-29 14:00:00,81.018,6.836,239.40533333333332,336.6,0.0,0.0,68.76
23686,23686,2009-08-29 15:00:00,106.468,21.672,239.368,460.59999999999997,0.0,21.3,54.9
23687,23687,2009-08-29 16:00:00,123.754,28.324,238.88733333333332,535.6,25.680000000000003,5.9399999999999995,54.300000000000004
23688,23688,2009-08-29 17:00:00,81.438,20.28,239.8795,352.4,28.62,3.54,13.44
23689,23689,2009-08-29 18:00:00,95.916,21.072,239.57783333333333,411.8,0.0,4.26,54.6
23690,23690,2009-08-29 19:00:00,101.254,12.772,240.05249999999998,421.8,0.0,0.72,69.0
23691,23691,2009-08-29 20:00:00,94.37,8.872,241.47716666666665,389.6,0.0,1.44,69.9
23692,23692,2009-08-29 21:00:00,65.928,11.396,241.08033333333333,285.2,0.0,3.06,25.32
23693,23693,2009-08-29 22:00:00,28.356,6.65,241.62016666666665,125.8,0.0,0.0,5.88
23694,23694,2009-08-29 23:00:00,33.336,12.862,242.2815,150.8,0.0,3.36,5.7
23695,23695,2009-08-30 00:00:00,35.244,8.65,240.43216666666666,152.6,0.0,0.6,5.58
23696,23696,2009-08-30 01:00:00,21.888,9.898,241.20933333333332,103.0,0.0,1.56,5.82
23697,23697,2009-08-30 02:00:00,22.39,11.05,241.3185,105.0,0.0,2.6999999999999997,5.64
23698,23698,2009-08-30 03:00:00,19.238,6.194,242.25333333333336,87.2,0.0,0.0,5.64
23699,23699,2009-08-30 04:00:00,23.66,13.034,242.80200000000002,111.6,0.0,3.7199999999999998,5.76
23700,23700,2009-08-30 05:00:00,46.38,6.5,241.9795,196.4,0.0,0.24,32.4
23701,23701,2009-08-30 06:00:00,32.434,9.002,242.33516666666668,142.6,0.0,1.7999999999999998,16.86
23702,23702,2009-08-30 07:00:00,21.57,10.144,242.0665,100.0,0.0,2.04,5.64
23703,23703,2009-08-30 08:00:00,29.552,7.144,240.67999999999998,135.0,0.0,0.0,5.52
23704,23704,2009-08-30 09:00:00,28.608,12.416,241.98316666666668,137.6,0.0,3.96,5.52
23705,23705,2009-08-30 10:00:00,59.92,5.574,240.49766666666667,257.0,0.0,0.0,36.0
23706,23706,2009-08-30 11:00:00,126.856,15.912,241.22716666666668,532.4,0.0,2.46,69.84
23707,23707,2009-08-30 12:00:00,135.218,16.124,240.764,569.2,0.0,21.0,69.6
23708,23708,2009-08-30 13:00:00,97.428,11.94,240.44516666666667,409.4,0.6,0.6,69.24
23709,23709,2009-08-30 14:00:00,164.552,18.7,237.40916666666666,701.8,26.4,21.060000000000002,67.86
23710,23710,2009-08-30 15:00:00,215.486,32.498,238.11916666666667,921.8,79.02,5.04,68.34
23711,23711,2009-08-30 16:00:00,40.114,22.476,242.75633333333332,193.2,3.36,3.9,7.5
23712,23712,2009-08-30 17:00:00,55.814,11.094,241.38716666666667,242.2,0.0,0.96,32.94
23713,23713,2009-08-30 18:00:00,41.576,9.766,241.405,184.8,0.0,1.3199999999999998,19.98
23714,23714,2009-08-30 19:00:00,93.618,16.302,240.843,392.2,0.3,3.06,66.66
23715,23715,2009-08-30 20:00:00,107.5,8.552,239.68416666666664,452.59999999999997,21.72,0.0,19.2
23716,23716,2009-08-30 21:00:00,124.31400000000001,13.422,239.267,521.8,27.78,3.54,5.88
23717,23717,2009-08-30 22:00:00,88.29,9.544,240.92583333333332,367.8,0.0,0.6,5.7
23718,23718,2009-08-30 23:00:00,36.692,8.148,244.15966666666665,154.4,0.0,1.6199999999999999,5.76
23719,23719,2009-08-31 00:00:00,25.22,11.902000000000001,242.91783333333333,117.0,0.0,2.58,5.82
23720,23720,2009-08-31 01:00:00,20.252,6.886,242.219,92.6,0.0,0.0,5.64
23721,23721,2009-08-31 02:00:00,23.464,11.8,241.41016666666667,109.60000000000001,0.0,3.9,5.88
23722,23722,2009-08-31 03:00:00,21.708,6.3759999999999994,242.34583333333333,96.2,0.0,0.18,7.9799999999999995
23723,23723,2009-08-31 04:00:00,51.354,8.784,241.39866666666666,217.2,0.0,1.98,35.28
23724,23724,2009-08-31 05:00:00,21.792,9.616,242.2345,100.8,0.0,1.98,5.88
23725,23725,2009-08-31 06:00:00,30.346,4.938,241.64066666666668,134.4,0.0,0.0,6.06
23726,23726,2009-08-31 07:00:00,103.55,11.73,237.39433333333332,435.8,0.0,3.9,68.04
23727,23727,2009-08-31 08:00:00,83.156,4.842,233.05499999999998,354.6,0.0,0.0,66.84
23728,23728,2009-08-31 09:00:00,80.946,7.086,233.80033333333333,345.2,0.0,2.58,65.4
23729,23729,2009-08-31 10:00:00,68.244,7.05,233.58333333333334,298.0,0.0,1.38,48.54
23730,23730,2009-08-31 11:00:00,88.28,5.89,232.93666666666667,378.4,0.0,0.54,69.36
23731,23731,2009-08-31 12:00:00,90.778,9.09,232.08716666666666,393.8,0.0,3.36,65.28
23732,23732,2009-08-31 13:00:00,37.508,3.828,234.02349999999998,164.8,0.0,0.0,8.58
23733,23733,2009-08-31 14:00:00,43.57,8.82,235.85616666666667,190.8,0.0,3.1799999999999997,26.82
23734,23734,2009-08-31 15:00:00,30.646,6.346,236.6285,135.0,0.0,1.26,16.44
23735,23735,2009-08-31 16:00:00,19.76,6.048,236.7133333333333,88.4,0.0,0.6,5.64
23736,23736,2009-08-31 17:00:00,26.344,12.916,239.73833333333332,127.0,0.0,3.7199999999999998,5.7
23737,23737,2009-08-31 18:00:00,23.932000000000002,6.006,240.46516666666668,113.60000000000001,0.0,0.0,5.88
23738,23738,2009-08-31 19:00:00,48.802,17.478,241.41333333333333,213.6,0.0,2.82,5.7
23739,23739,2009-08-31 20:00:00,58.286,14.674,242.34133333333332,256.8,0.0,1.98,8.7
23740,23740,2009-08-31 21:00:00,154.038,10.522,239.453,648.4,25.02,0.0,47.46
23741,23741,2009-08-31 22:00:00,59.85,19.824,242.33616666666666,261.0,3.96,4.38,5.7
23742,23742,2009-08-31 23:00:00,53.696,6.866,243.83733333333333,231.2,28.619999999999997,0.36,5.82
23743,23743,2009-09-01 00:00:00,23.444,9.216,242.92116666666666,112.4,0.0,1.68,5.88
23744,23744,2009-09-01 01:00:00,24.428,11.242,241.11616666666666,117.8,0.0,3.1799999999999997,6.12
23745,23745,2009-09-01 02:00:00,19.812,5.053999999999999,240.67383333333333,94.8,0.0,0.0,5.82
23746,23746,2009-09-01 03:00:00,23.669999999999998,10.272,241.3545,114.8,0.0,3.12,5.9399999999999995
23747,23747,2009-09-01 04:00:00,22.738,9.222,241.3655,110.4,0.0,1.68,5.9399999999999995
23748,23748,2009-09-01 05:00:00,20.62,5.84,241.4245,97.2,0.0,0.0,5.9399999999999995
23749,23749,2009-09-01 06:00:00,42.302,12.246,239.59266666666664,191.6,0.0,4.26,20.46
23750,23750,2009-09-01 07:00:00,102.506,6.738,239.51416666666668,429.8,0.0,0.0,69.96000000000001
23751,23751,2009-09-01 08:00:00,77.056,9.822,241.0045,321.6,0.0,2.34,60.24
23752,23752,2009-09-01 09:00:00,34.622,9.114,241.86450000000002,151.4,0.0,1.92,5.819999999999999
23753,23753,2009-09-01 10:00:00,19.694,6.334,240.76116666666667,88.4,0.0,0.0,5.7
23754,23754,2009-09-01 11:00:00,23.306,11.392,239.17566666666667,110.6,0.0,4.38,6.0
23755,23755,2009-09-01 12:00:00,19.774,6.138,240.40266666666668,88.0,0.0,0.0,5.76
23756,23756,2009-09-01 13:00:00,21.686,9.564,241.52433333333332,100.4,0.0,2.28,5.52
23757,23757,2009-09-01 14:00:00,21.105999999999998,8.826,242.43466666666666,97.60000000000001,0.0,2.1,5.88
23758,23758,2009-09-01 15:00:00,19.451999999999998,5.858,242.33983333333333,85.4,0.0,0.0,5.76
23759,23759,2009-09-01 16:00:00,25.65,11.808,242.79583333333332,120.6,0.0,4.26,5.76
23760,23760,2009-09-01 17:00:00,40.582,5.686,241.0006666666667,178.6,0.0,0.0,19.68
23761,23761,2009-09-01 18:00:00,54.934,9.864,240.4225,236.4,0.0,2.2199999999999998,28.92
23762,23762,2009-09-01 19:00:00,43.63,19.196,241.02666666666667,199.20000000000002,0.0,2.28,9.36
23763,23763,2009-09-01 20:00:00,131.276,6.714,238.31666666666666,551.8,0.0,0.0,56.52
23764,23764,2009-09-01 21:00:00,93.242,11.122,239.222,393.2,0.0,4.14,5.82
23765,23765,2009-09-01 22:00:00,51.64,7.204,244.24816666666666,215.6,0.0,0.48,5.76
23766,23766,2009-09-01 23:00:00,23.366,8.6,244.80416666666667,103.8,0.0,1.5,5.82
23767,23767,2009-09-02 00:00:00,24.024,9.472,242.31816666666666,105.8,0.0,2.52,5.9399999999999995
23768,23768,2009-09-02 01:00:00,18.962,4.566,242.48916666666668,83.8,0.0,0.0,5.64
23769,23769,2009-09-02 02:00:00,23.326,11.788,242.29149999999998,108.0,0.0,4.02,5.58
23770,23770,2009-09-02 03:00:00,19.9,6.51,244.14483333333334,87.4,0.0,0.12,5.76
23771,23771,2009-09-02 04:00:00,20.322,7.17,243.34,90.4,0.0,1.92,5.64
23772,23772,2009-09-02 05:00:00,59.482,8.21,241.6726666666667,251.8,0.0,2.1,43.92
23773,23773,2009-09-02 06:00:00,50.688,6.15,241.00416666666666,217.0,0.0,0.0,23.16
23774,23774,2009-09-02 07:00:00,119.30799999999999,11.408,239.05333333333334,499.8,0.0,4.02,68.94
23775,23775,2009-09-02 08:00:00,115.208,7.182,238.9545,482.6,26.34,0.0,72.36
23776,23776,2009-09-02 09:00:00,113.658,9.48,239.53400000000002,473.8,28.02,2.34,69.0
23777,23777,2009-09-02 10:00:00,86.702,7.184,240.62333333333333,359.8,2.46,1.56,69.3
23778,23778,2009-09-02 11:00:00,82.57600000000001,4.768,240.25633333333334,342.4,0.0,0.36,68.88
23779,23779,2009-09-02 12:00:00,48.217999999999996,10.664,242.72516666666667,205.0,0.0,3.6599999999999997,31.259999999999998
23780,23780,2009-09-02 13:00:00,31.066,8.024000000000001,241.61783333333332,142.4,0.0,0.0,5.52
23781,23781,2009-09-02 14:00:00,22.364,10.658,241.55166666666668,103.6,0.0,2.94,5.52
23782,23782,2009-09-02 15:00:00,20.866,9.016,242.88516666666666,95.2,0.0,1.2,5.46
23783,23783,2009-09-02 16:00:00,21.872,6.938,243.06366666666665,99.8,0.0,0.72,5.64
23784,23784,2009-09-02 17:00:00,24.918,12.146,242.37150000000003,116.8,0.0,3.42,5.7
23785,23785,2009-09-02 18:00:00,20.488,6.74,242.75533333333334,93.39999999999999,0.0,0.0,5.76
23786,23786,2009-09-02 19:00:00,26.458,10.814,242.83216666666667,120.4,0.0,3.12,5.52
23787,23787,2009-09-02 20:00:00,111.30199999999999,11.05,238.148,472.0,0.0,1.3199999999999998,34.26
23788,23788,2009-09-02 21:00:00,104.428,9.558,239.868,437.2,0.0,0.48,35.28
23789,23789,2009-09-02 22:00:00,32.448,12.784,244.29783333333336,144.2,0.0,3.7199999999999998,5.64
23790,23790,2009-09-02 23:00:00,24.23,5.578,245.82816666666668,106.4,0.0,0.0,5.58
23791,23791,2009-09-03 00:00:00,25.464,10.334,242.118,120.60000000000001,0.0,2.82,5.64
23792,23792,2009-09-03 01:00:00,21.524,8.232,241.16366666666667,101.0,0.0,1.44,5.58
23793,23793,2009-09-03 02:00:00,20.348,6.178,239.93983333333333,94.2,0.0,0.36,5.52
23794,23794,2009-09-03 03:00:00,23.834,11.884,241.10616666666667,111.2,0.0,4.08,5.58
23795,23795,2009-09-03 04:00:00,18.454,4.906,241.44333333333333,81.6,0.0,0.0,5.7
23796,23796,2009-09-03 05:00:00,21.0,8.724,240.69050000000001,95.6,0.0,2.2199999999999998,5.52
23797,23797,2009-09-03 06:00:00,62.862,7.882000000000001,239.73033333333333,269.0,0.0,1.68,40.14
23798,23798,2009-09-03 07:00:00,75.352,4.806,238.79883333333333,319.6,0.8999999999999999,0.12,48.9
23799,23799,2009-09-03 08:00:00,52.949999999999996,12.847999999999999,241.57633333333334,233.0,26.279999999999998,4.02,5.58
23800,23800,2009-09-03 09:00:00,70.45400000000001,5.998,241.3131666666667,302.8,43.14,0.0,5.52
23801,23801,2009-09-03 10:00:00,85.118,13.448,241.61766666666665,370.4,49.919999999999995,10.26,5.22
23802,23802,2009-09-03 11:00:00,67.254,7.318,241.4555,287.4,21.959999999999997,5.3999999999999995,7.26
23803,23803,2009-09-03 12:00:00,69.016,6.612,242.99366666666668,286.4,0.0,0.06,44.28
23804,23804,2009-09-03 13:00:00,92.124,12.778,242.86866666666668,390.40000000000003,0.0,70.67999999999999,2.6999999999999997
23805,23805,2009-09-03 14:00:00,89.644,14.012,240.70066666666668,394.2,0.0,66.48,5.3999999999999995
23806,23806,2009-09-03 15:00:00,35.502,8.154,242.84716666666665,156.0,0.0,2.16,5.52
23807,23807,2009-09-03 16:00:00,24.83,6.7299999999999995,241.69833333333332,111.6,0.0,2.34,5.52
23808,23808,2009-09-03 17:00:00,27.716,10.74,241.38950000000003,128.6,0.0,3.48,5.58
23809,23809,2009-09-03 18:00:00,23.24,5.482,240.22533333333334,104.4,0.0,0.0,5.3999999999999995
23810,23810,2009-09-03 19:00:00,37.61,13.042,240.7485,168.2,0.0,2.82,5.52
23811,23811,2009-09-03 20:00:00,44.416,7.356,239.808,190.8,0.24,1.3199999999999998,5.28
23812,23812,2009-09-03 21:00:00,130.29,6.36,239.4355,545.8,26.82,0.24,20.64
23813,23813,2009-09-03 22:00:00,112.378,13.286,243.26233333333332,468.2,29.88,3.96,43.019999999999996
23814,23814,2009-09-03 23:00:00,19.808,6.328,244.99066666666667,86.4,0.0,0.0,5.64
23815,23815,2009-09-04 00:00:00,21.038,8.87,243.25283333333334,96.4,0.0,2.4,5.52
23816,23816,2009-09-04 01:00:00,19.564,7.146,243.66899999999998,88.4,0.0,1.6199999999999999,5.4
23817,23817,2009-09-04 02:00:00,18.983999999999998,5.64,243.35616666666667,83.6,0.0,0.0,5.4
23818,23818,2009-09-04 03:00:00,22.394,11.594,244.16116666666667,104.2,0.0,3.96,4.9799999999999995
23819,23819,2009-09-04 04:00:00,15.29,4.064,244.40316666666666,66.8,0.0,0.0,2.82
23820,23820,2009-09-04 05:00:00,20.904,8.962,243.3765,96.0,0.0,2.52,5.22
23821,23821,2009-09-04 06:00:00,65.366,7.3580000000000005,241.089,281.0,0.0,1.5,34.56
23822,23822,2009-09-04 07:00:00,112.08,5.182,238.363,468.4,0.0,0.12,71.34
23823,23823,2009-09-04 08:00:00,98.724,10.03,240.17616666666666,410.0,0.0,3.78,68.94
23824,23824,2009-09-04 09:00:00,81.83,4.2139999999999995,240.45133333333334,338.8,0.0,0.0,68.94
23825,23825,2009-09-04 10:00:00,84.064,7.032,239.81033333333335,348.8,0.0,2.58,68.64
23826,23826,2009-09-04 11:00:00,35.688,5.634,240.69683333333333,151.4,0.0,1.3199999999999998,21.42
23827,23827,2009-09-04 12:00:00,18.394,4.91,242.8563333333333,80.6,0.0,0.24,5.34
23828,23828,2009-09-04 13:00:00,21.948,10.120000000000001,241.43266666666665,103.2,0.0,3.5999999999999996,5.16
23829,23829,2009-09-04 14:00:00,19.058,4.77,242.91583333333335,83.2,0.0,0.0,5.22
23830,23830,2009-09-04 15:00:00,38.734,7.348,241.928,166.2,0.0,2.76,5.28
23831,23831,2009-09-04 16:00:00,21.914,5.83,242.56033333333335,103.0,0.0,0.8999999999999999,5.16
23832,23832,2009-09-04 17:00:00,21.44,5.4239999999999995,240.6235,98.0,0.0,0.84,5.28
23833,23833,2009-09-04 18:00:00,19.006,7.9959999999999996,240.61683333333335,89.2,0.0,2.82,2.34
23834,23834,2009-09-04 19:00:00,63.147999999999996,14.086,240.72683333333333,273.8,0.0,0.0,27.36
23835,23835,2009-09-04 20:00:00,117.414,10.040000000000001,240.3125,489.8,0.0,3.48,45.9
23836,23836,2009-09-04 21:00:00,38.024,6.618,241.44583333333333,160.8,0.0,0.18,5.22
23837,23837,2009-09-04 22:00:00,26.614,9.352,245.46183333333332,117.2,0.0,1.68,5.04
23838,23838,2009-09-04 23:00:00,22.768,8.844,244.623,102.2,0.0,1.8599999999999999,5.22
23839,23839,2009-09-05 00:00:00,15.722,4.776,241.8525,71.2,0.0,0.0,2.52
23840,23840,2009-09-05 01:00:00,21.434,9.976,241.593,99.2,0.0,3.48,5.1
23841,23841,2009-09-05 02:00:00,17.524,4.18,240.95600000000002,77.2,0.0,0.0,5.28
23842,23842,2009-09-05 03:00:00,20.99,9.0,242.47666666666666,96.0,0.0,2.82,5.16
23843,23843,2009-09-05 04:00:00,18.796,6.286,243.32183333333333,83.6,0.0,0.6599999999999999,5.1
23844,23844,2009-09-05 05:00:00,60.838,4.484,242.5085,251.4,0.0,1.08,47.28
23845,23845,2009-09-05 06:00:00,37.816,7.722,241.79866666666666,164.2,0.0,2.28,21.18
23846,23846,2009-09-05 07:00:00,103.696,6.4,239.54216666666667,435.4,0.0,0.0,69.12
23847,23847,2009-09-05 08:00:00,89.256,8.85,240.6705,373.2,0.0,3.36,68.46
23848,23848,2009-09-05 09:00:00,84.194,5.394,241.84883333333335,346.8,0.0,0.0,69.6
23849,23849,2009-09-05 10:00:00,65.69200000000001,19.96,240.238,294.40000000000003,26.939999999999998,2.88,8.459999999999999
23850,23850,2009-09-05 11:00:00,122.544,18.182,237.83333333333334,532.6,68.64,0.42,26.52
23851,23851,2009-09-05 12:00:00,129.994,22.664,237.09099999999998,559.8,32.82,1.44,67.26
23852,23852,2009-09-05 13:00:00,105.906,16.504,239.0836666666667,451.0,0.0,1.92,68.22
23853,23853,2009-09-05 14:00:00,106.132,15.102,237.24016666666665,460.6,21.18,0.0,41.22
23854,23854,2009-09-05 15:00:00,85.128,12.712,239.23883333333333,365.6,29.7,25.74,12.0
23855,23855,2009-09-05 16:00:00,37.354,6.562,242.601,163.0,0.0,17.040000000000003,4.9799999999999995
23856,23856,2009-09-05 17:00:00,86.898,18.018,241.27516666666668,376.6,0.0,61.2,5.28
23857,23857,2009-09-05 18:00:00,71.944,20.12,241.13433333333333,319.6,0.0,3.3,18.3
23858,23858,2009-09-05 19:00:00,97.648,14.05,239.59233333333336,416.2,0.0,1.38,54.480000000000004
23859,23859,2009-09-05 20:00:00,28.324,13.014,240.36583333333334,129.0,0.0,2.46,5.22
23860,23860,2009-09-05 21:00:00,38.6,7.778,240.666,166.4,0.0,0.0,5.22
23861,23861,2009-09-05 22:00:00,34.062,10.824,242.736,151.8,0.0,3.42,5.04
23862,23862,2009-09-05 23:00:00,33.374,7.51,244.98233333333334,139.6,0.0,0.0,4.9799999999999995
23863,23863,2009-09-06 00:00:00,24.814,12.35,242.44099999999997,112.2,0.0,2.6999999999999997,4.9799999999999995
23864,23864,2009-09-06 01:00:00,24.632,7.0360000000000005,242.52733333333333,109.0,0.0,0.6599999999999999,9.84
23865,23865,2009-09-06 02:00:00,43.166,7.884,240.20533333333333,186.2,0.0,1.3199999999999998,27.54
23866,23866,2009-09-06 03:00:00,20.486,8.898,241.93716666666666,93.6,0.0,1.98,5.04
23867,23867,2009-09-06 04:00:00,18.41,5.970000000000001,241.87833333333336,82.6,0.0,0.0,4.56
23868,23868,2009-09-06 05:00:00,22.7,12.11,242.17999999999998,107.8,0.0,3.1799999999999997,4.98
23869,23869,2009-09-06 06:00:00,17.51,5.218,241.54116666666667,77.6,0.0,0.0,4.2
23870,23870,2009-09-06 07:00:00,19.09,9.642,242.00766666666667,88.8,0.0,3.12,2.88
23871,23871,2009-09-06 08:00:00,31.184,6.804,240.60899999999998,144.8,0.0,0.0,4.92
23872,23872,2009-09-06 09:00:00,65.94800000000001,9.238,241.04799999999997,284.8,0.0,1.8599999999999999,31.740000000000002
23873,23873,2009-09-06 10:00:00,70.03999999999999,6.916,239.50416666666666,299.8,0.0,1.2,37.62
23874,23874,2009-09-06 11:00:00,101.148,10.814,240.76966666666667,425.0,0.0,0.6,68.88
23875,23875,2009-09-06 12:00:00,120.048,14.474,241.376,501.6,26.4,2.6399999999999997,69.42
23876,23876,2009-09-06 13:00:00,57.81,4.914,244.12316666666666,239.6,12.78,0.0,30.36
23877,23877,2009-09-06 14:00:00,42.746,10.59,241.45133333333334,189.8,20.52,3.3,5.22
23878,23878,2009-09-06 15:00:00,19.186,5.24,244.2175,83.6,0.0,0.0,4.86
23879,23879,2009-09-06 16:00:00,23.304000000000002,9.132,243.57683333333335,104.39999999999999,0.0,2.46,4.74
23880,23880,2009-09-06 17:00:00,19.622,7.104,242.81766666666667,88.4,0.0,0.8999999999999999,5.04
23881,23881,2009-09-06 18:00:00,42.836,12.815999999999999,241.832,188.8,0.0,0.96,20.4
23882,23882,2009-09-06 19:00:00,56.318,10.308,241.14566666666667,239.4,0.0,2.4,30.3
23883,23883,2009-09-06 20:00:00,146.436,9.37,239.42616666666666,611.0,0.0,0.0,61.2
23884,23884,2009-09-06 21:00:00,155.692,14.032,239.2305,649.8,0.0,3.42,67.2
23885,23885,2009-09-06 22:00:00,65.198,7.218,242.42616666666666,274.0,0.0,0.0,30.84
23886,23886,2009-09-06 23:00:00,20.306,12.454,246.37583333333333,95.2,0.0,2.58,5.1
23887,23887,2009-09-07 00:00:00,15.272,6.656000000000001,244.33533333333335,68.4,0.0,0.78,5.04
23888,23888,2009-09-07 01:00:00,15.908,7.324,241.73833333333332,72.4,0.0,1.14,4.86
23889,23889,2009-09-07 02:00:00,17.704,9.752,239.61216666666667,83.2,0.0,2.16,5.04
23890,23890,2009-09-07 03:00:00,14.332,4.594,240.4775,64.2,0.0,0.0,5.28
23891,23891,2009-09-07 04:00:00,18.036,10.148,239.77166666666665,86.0,0.0,3.2399999999999998,4.9799999999999995
23892,23892,2009-09-07 05:00:00,13.95,4.608,240.00833333333333,62.8,0.0,0.0,4.86
23893,23893,2009-09-07 06:00:00,46.686,10.372,240.00750000000002,203.4,0.0,2.82,18.78
23894,23894,2009-09-07 07:00:00,126.928,6.422,238.90033333333335,531.0,0.0,0.48,70.26
23895,23895,2009-09-07 08:00:00,82.804,7.272,240.03433333333334,342.8,0.0,1.3199999999999998,68.82000000000001
23896,23896,2009-09-07 09:00:00,80.69200000000001,7.34,241.149,332.0,0.0,1.8599999999999999,69.18
23897,23897,2009-09-07 10:00:00,76.45,3.96,242.25966666666667,313.4,0.0,0.0,66.96
23898,23898,2009-09-07 11:00:00,29.206,11.154,243.23783333333333,131.4,0.0,3.3,15.72
23899,23899,2009-09-07 12:00:00,14.86,5.888,244.35216666666665,65.4,0.0,0.0,5.04
23900,23900,2009-09-07 13:00:00,18.006,10.55,242.51716666666667,85.6,0.0,3.06,4.92
23901,23901,2009-09-07 14:00:00,13.994,4.86,241.9743333333333,62.6,0.0,0.24,4.8
23902,23902,2009-09-07 15:00:00,16.732,8.528,242.62233333333333,77.4,0.0,1.68,4.92
23903,23903,2009-09-07 16:00:00,15.886000000000001,8.138,243.39966666666666,73.6,0.0,1.7999999999999998,4.68
23904,23904,2009-09-07 17:00:00,13.774000000000001,5.8740000000000006,243.64,59.2,0.0,0.0,3.54
23905,23905,2009-09-07 18:00:00,31.844,10.7,242.67766666666665,137.6,0.0,3.48,3.5999999999999996
23906,23906,2009-09-07 19:00:00,111.98,14.67,242.4921666666667,498.4,64.98,0.0,4.86
